2012-10-18 17:35:19 - Cliente 25: MO530,2012-10-18,17:36:00,12.72,23.32,0,0,0,0,-0.0720,NAN,-93.1,-102.5,NAN,477.4,0,0.9300,0,-91.7000,0,-94.8,0 
2012-10-18 17:35:49 - Cliente 25: MO530,2012-10-18,17:36:30,12.72,23.32,0,0,0,0,-0.0720,NAN,-95.2000,-102.8,NAN,477.4,0,0.891,0,-94,0,-97.1,0 
2012-10-18 17:36:19 - Cliente 25: MO530,2012-10-18,17:37:00,12.72,23.32,0,0,0,0,-0.0720,NAN,-97,-103.1,NAN,477.3,0,0.689,0,-95.9,0,-98.4,0 
2012-10-18 17:36:49 - Cliente 25: MO530,2012-10-18,17:37:30,12.72,23.32,0,0,0,0,-0.0720,NAN,-98.5,-103.3,NAN,477.3,0,0.451,0,-97.7000,0,-99.2000,0 
2012-10-18 17:37:19 - Cliente 25: MO530,2012-10-18,17:38:00,12.72,23.32,0,0,0,0,-0.0720,NAN,-98.4,-103.3,NAN,477.3,0,0.647,0,-97.6,0,-99.7000,0 
2012-10-18 17:37:49 - Cliente 25: MO530,2012-10-18,17:38:30,12.72,23.32,0,0,0,0,-0.0720,NAN,-100.9,-103.6,NAN,477.3,0,0.837,0,-99.4,0,-101.8,0 
2012-10-18 17:38:19 - Cliente 25: MO530,2012-10-18,17:39:00,12.72,23.31,0,0,0,0,-0.048,NAN,-101.8,-103.9,NAN,477.2,0,0.52,0,-100.9,0,-102.3,0 
2012-10-18 17:38:49 - Cliente 25: MO530,2012-10-18,17:39:30,12.72,23.3,0,0,0,0,-0.048,NAN,-101.7,-103.9,NAN,477.2,0,0.612,0,-101.1,0,-102.8,0 
2012-10-18 17:39:19 - Cliente 25: MO530,2012-10-18,17:40:00,12.72,23.29,0,0,0,0,-0.0720,NAN,-99.9,-103.7,NAN,477.2,0,0.952,0,-98.7000,0,-101.6,0 
2012-10-18 17:39:49 - Cliente 25: MO530,2012-10-18,17:40:30,12.72,23.3,0,0,0,0,-0.096,NAN,-98.8,-103.5,NAN,477.3,0,0.402,0,-98,0,-99.6,0 
2012-10-18 17:40:19 - Cliente 25: MO530,2012-10-18,17:41:00,12.72,23.3,0,0,0,0,-0.0720,NAN,-97.8,-103.4,NAN,477.2,0,0.644,0,-97,0,-98.7000,0 
2012-10-18 17:40:49 - Cliente 25: MO530,2012-10-18,17:41:30,12.72,23.29,0,0,0,0,-0.048,NAN,-97.8,-103.3,NAN,477.3,0,0.347,0,-97.3,0,-98.4,0 
2012-10-18 17:41:19 - Cliente 25: MO530,2012-10-18,17:42:00,12.72,23.29,0,0,0,0,-0.048,NAN,-95.4,-102.9,NAN,477.3,0,1.075,0,-94.2000,0,-97.7000,0 
2012-10-18 17:41:48 - Cliente 25: MO530,2012-10-18,17:42:30,12.72,23.29,0,0,0,0,-0.048,NAN,-95.7000,-103,NAN,477.3,0,0.6910,0,-94.9,0,-96.9,0 
2012-10-18 17:42:19 - Cliente 25: MO530,2012-10-18,17:43:00,12.72,23.29,0,0,0,0,-0.0720,NAN,-98.2000,-103.3,NAN,477.3,0,0.576,0,-97.1,0,-98.9,0 
2012-10-18 17:42:49 - Cliente 25: MO530,2012-10-18,17:43:30,12.73,23.29,0,0,0,0,-0.096,NAN,-97.7000,-103.3,NAN,477.3,0,0.264,0,-97.1,0,-98.2000,0 
2012-10-18 17:43:18 - Cliente 25: MO530,2012-10-18,17:44:00,12.72,23.29,0,0,0,0,-0.0720,NAN,-99.4,-103.5,NAN,477.2,0,1.871,0,-96.8,0,-101.7,0 
2012-10-18 17:43:49 - Cliente 25: MO530,2012-10-18,17:44:30,12.72,23.29,0,0,0,0,-0.0720,NAN,-101.1,-103.8,NAN,477.2,0,0.21,0,-100.7,0,-101.5,0 
2012-10-18 17:44:19 - Cliente 25: MO530,2012-10-18,17:45:00,12.72,23.29,0,0,0,0,-0.0720,NAN,-100.8,-103.8,NAN,477.2,0,0.574,0,-99.9,0,-101.8,0 
2012-10-18 17:44:49 - Cliente 25: MO530,2012-10-18,17:45:30,12.72,23.29,0,0,0,0,-0.0720,NAN,-100.6,-103.7,NAN,477.2,0,0.7510,0,-99.6,0,-101.8,0 
2012-10-18 17:45:19 - Cliente 25: MO530,2012-10-18,17:46:00,12.72,23.29,0,0,0,0,-0.048,NAN,-100,-103.6,NAN,477.4,0,0.322,0,-99.4,0,-100.5,0 
2012-10-18 17:45:49 - Cliente 25: MO530,2012-10-18,17:46:30,12.72,23.29,0,0,0,0,-0.0720,NAN,-97.9,-103.4,NAN,477.3,0,0.998,0,-96.4,0,-99.4,0 
2012-10-18 17:46:19 - Cliente 25: MO530,2012-10-18,17:47:00,12.72,23.29,0,0,0,0,-0.096,NAN,-99.9,-103.5,NAN,477.4,0,0.474,0,-98.7000,0,-100.6,0 
2012-10-18 17:46:49 - Cliente 25: MO530,2012-10-18,17:47:30,12.73,23.28,0,0,0,0,-0.0720,NAN,-99.7000,-103.6,NAN,477.4,0,0.332,0,-99.3,0,-100.5,0 
2012-10-18 17:47:18 - Cliente 25: MO530,2012-10-18,17:48:00,12.72,23.27,0,0,0,0,-0.0720,NAN,-98.7000,-103.4,NAN,477.3,0,1.602,0,-95.8,0,-100.3,0 
2012-10-18 17:47:48 - Cliente 25: MO530,2012-10-18,17:48:30,12.72,23.27,0,0,0,0,-0.0720,NAN,-95.5,-103,NAN,477.4,0,0.607,0,-94.8,0,-97.1,0 
2012-10-18 17:48:18 - Cliente 25: MO530,2012-10-18,17:49:00,12.72,23.27,0,0,0,0,-0.0720,NAN,-96.5,-103,NAN,477.4,0,0.689,0,-95.4,0,-97.4,0 
2012-10-18 17:48:49 - Cliente 25: MO530,2012-10-18,17:49:30,12.72,23.27,0,0,0,0,-0.0720,NAN,-98.7000,-103.2,NAN,477.4,0,0.8380,0,-96.8,0,-99.4,0 
2012-10-18 17:49:18 - Cliente 25: MO530,2012-10-18,17:50:00,12.72,23.27,0,0,0,0,-0.0720,NAN,-98.3,-103.2,NAN,477.3,0,0.8700,0,-96.1,0,-99.1,0 
2012-10-18 17:49:48 - Cliente 25: MO530,2012-10-18,17:50:30,12.72,23.27,0,0,0,0,-0.0720,NAN,-96,-103.1,NAN,477.3,0,0.7330,0,-95.2000,0,-97.9,0 
2012-10-18 17:50:18 - Cliente 25: MO530,2012-10-18,17:51:00,12.72,23.26,0,0,0,0,-0.048,NAN,-99.2000,-103.4,NAN,477.3,0,0.623,0,-98.1,0,-100,0 
2012-10-18 17:50:48 - Cliente 25: MO530,2012-10-18,17:51:30,12.72,23.24,0,0,0,0,-0.0720,NAN,-99.9,-103.7,NAN,477.3,0,0.942,0,-98.7000,0,-101.9,0 
2012-10-18 17:51:19 - Cliente 25: MO530,2012-10-18,17:52:00,12.73,23.24,0,0,0,0,-0.0720,NAN,-103.1,-104.1,NAN,477.1,0,0.606,0,-102,0,-104,0 
2012-10-18 17:51:49 - Cliente 25: MO530,2012-10-18,17:52:30,12.72,23.24,0,0,0,0,-0.0720,NAN,-102.4,-104.2,NAN,477.2,0,0.674,0,-101.5,0,-103.8,0 
2012-10-18 17:52:18 - Cliente 25: MO530,2012-10-18,17:53:00,12.72,23.24,0,0,0,0,-0.0720,NAN,-102,-104,NAN,477.2,0,0.974,0,-100.8,0,-104,0 
2012-10-18 17:52:49 - Cliente 25: MO530,2012-10-18,17:53:30,12.72,23.24,0,0,0,0,-0.0720,NAN,-100.9,-104,NAN,477.1,0,0.809,0,-99.8,0,-102.2,0 
2012-10-18 17:53:19 - Cliente 25: MO530,2012-10-18,17:54:00,12.72,23.24,0,0,0,0,-0.096,NAN,-99.9,-103.7,NAN,477.3,0,1.101,0,-98.3,0,-101.9,0 
2012-10-18 17:53:49 - Cliente 25: MO530,2012-10-18,17:54:30,12.72,23.24,0,0,0,0,-0.0720,NAN,-97.4,-103.4,NAN,477.3,0,0.416,0,-96.8,0,-98.2000,0 
2012-10-18 17:54:19 - Cliente 25: MO530,2012-10-18,17:55:00,12.72,23.24,0,0,0,0,-0.0720,NAN,-98.4,-103.3,NAN,477.5,0,0.366,0,-97.4,0,-98.9,0 
2012-10-18 17:54:49 - Cliente 25: MO530,2012-10-18,17:55:30,12.72,23.24,0,0,0,0,-0.0720,NAN,-94.1,-102.8,NAN,477.5,0,1.472,0,-92.8,0,-97.2000,0 
2012-10-18 17:55:19 - Cliente 25: MO530,2012-10-18,17:56:00,12.72,23.24,0,0,0,0,-0.0720,NAN,-95.5,-102.9,NAN,477.5,0,1.007,0,-93.5,0,-96.9,0 
2012-10-18 17:55:49 - Cliente 25: MO530,2012-10-18,17:56:30,12.72,23.24,0,0,0,0,-0.0720,NAN,-96.9,-103.1,NAN,477.4,0,0.261,0,-96.4,0,-97.4,0 
2012-10-18 17:56:19 - Cliente 25: MO530,2012-10-18,17:57:00,12.72,23.24,0,0,0,0,-0.0720,NAN,-96.2000,-103.1,NAN,477.2,0,0.573,0,-95.4,0,-97.4,0 
2012-10-18 17:56:49 - Cliente 25: MO530,2012-10-18,17:57:30,12.72,23.23,0,0,0,0,-0.0720,NAN,-99.3,-103.5,NAN,477.2,0,0.9410,0,-97.1,0,-100.4,0 
2012-10-18 17:57:19 - Cliente 25: MO530,2012-10-18,17:58:00,12.72,23.23,0,0,0,0,-0.048,NAN,-97.4,-103.3,NAN,477.3,0,0.364,0,-96.9,0,-97.9,0 
2012-10-18 17:57:49 - Cliente 25: MO530,2012-10-18,17:58:30,12.72,23.23,0,0,0,0,-0.0720,NAN,-97.6,-103.3,NAN,477.3,0,0.338,0,-97.1,0,-98.2000,0 
2012-10-18 17:58:19 - Cliente 25: MO530,2012-10-18,17:59:00,12.72,23.23,0,0,0,0,-0.0720,NAN,-98.4,-103.5,NAN,477.2,0,0.384,0,-97.5,0,-99,0 
2012-10-18 17:58:49 - Cliente 25: MO530,2012-10-18,17:59:30,12.72,23.22,0,0,0,0,-0.048,NAN,-98.1,-103.5,NAN,477.2,0,0.389,0,-97.6,0,-99,0 
2012-10-18 17:59:19 - Cliente 25: MO530,2012-10-18,18:00:00,12.72,23.21,0,0,0,0,-0.0720,NAN,-99.1,-103.7,NAN,477.2,0,0.647,0,-98,0,-100,0 
2012-10-18 17:59:49 - Cliente 25: MO530,2012-10-18,18:00:30,12.72,23.21,0,0,0,0,-0.0720,NAN,-98.1,-103.6,NAN,477.2,0,0.25,0,-97.7000,0,-98.5,0 
2012-10-18 18:00:19 - Cliente 25: MO530,2012-10-18,18:01:00,12.72,23.21,0,0,0,0,-0.0720,NAN,-98.8,-103.6,NAN,477.3,0,0.551,0,-97.8,0,-99.4,0 
2012-10-18 18:00:49 - Cliente 25: MO530,2012-10-18,18:01:30,12.72,23.21,0,0,0,0,-0.048,NAN,-98.3,-103.5,NAN,477.3,0,0.522,0,-97.5,0,-99.1,0 
2012-10-18 18:01:19 - Cliente 25: MO530,2012-10-18,18:02:00,12.72,23.21,0,0,0,0,-0.0720,NAN,-97.3,-103.4,NAN,477.2,0,0.575,0,-96.8,0,-98.6,0 
2012-10-18 18:01:49 - Cliente 25: MO530,2012-10-18,18:02:30,12.72,23.21,0,0,0,0,-0.048,NAN,-96.6,-103.3,NAN,477.2,0,0.562,0,-95.7000,0,-97.4,0 
2012-10-18 18:02:19 - Cliente 25: MO530,2012-10-18,18:03:00,12.72,23.19,0,0,0,0,-0.048,NAN,-97.2000,-103.4,NAN,477.2,0,0.515,0,-96.5,0,-98.2000,0 
2012-10-18 18:02:49 - Cliente 25: MO530,2012-10-18,18:03:30,12.72,23.18,0,0,0,0,-0.0720,NAN,-100,-103.7,NAN,477.2,0,0.814,0,-98.4,0,-101.1,0 
2012-10-18 18:03:19 - Cliente 25: MO530,2012-10-18,18:04:00,12.72,23.18,0,0,0,0,-0.048,NAN,-96.7000,-103.4,NAN,477.2,0,0.6990,0,-95.9,0,-98.5,0 
2012-10-18 18:03:49 - Cliente 25: MO530,2012-10-18,18:04:30,12.72,23.18,0,0,0,0,-0.048,NAN,-98.9,-103.6,NAN,477.2,0,0.729,0,-97,0,-99.3,0 
2012-10-18 18:04:19 - Cliente 25: MO530,2012-10-18,18:05:00,12.72,23.18,0,0,0,0,-0.0720,NAN,-97.5,-103.6,NAN,477.2,0,0.763,0,-96.7000,0,-99.2000,0 
2012-10-18 18:04:49 - Cliente 25: MO530,2012-10-18,18:05:30,12.72,23.18,0,0,0,0,-0.048,NAN,-96.9,-103.4,NAN,477.3,0,0.586,0,-96,0,-97.7000,0 
2012-10-18 18:05:19 - Cliente 25: MO530,2012-10-18,18:06:00,12.72,23.18,0,0,0,0,-0.0720,NAN,-97.7000,-103.5,NAN,477.3,0,0.162,0,-97.4,0,-97.9,0 
2012-10-18 18:05:49 - Cliente 25: MO530,2012-10-18,18:06:30,12.72,23.18,0,0,0,0,-0.0720,NAN,-98,-103.6,NAN,477.2,0,1.076,0,-97,0,-100.3,0 
2012-10-18 18:06:19 - Cliente 25: MO530,2012-10-18,18:07:00,12.72,23.18,0,0,0,0,-0.0720,NAN,-99.6,-103.7,NAN,477.1,0,0.635,0,-98.2000,0,-100.4,0 
2012-10-18 18:06:49 - Cliente 25: MO530,2012-10-18,18:07:30,12.72,23.18,0,0,0,0,-0.0720,NAN,-96.6,-103.4,NAN,477.2,0,0.567,0,-95.8,0,-98,0 
2012-10-18 18:07:19 - Cliente 25: MO530,2012-10-18,18:08:00,12.72,23.18,0,0,0,0,-0.096,NAN,-95.1,-103.2,NAN,477.2,0,0.509,0,-94.2000,0,-95.7000,0 
2012-10-18 18:07:49 - Cliente 25: MO530,2012-10-18,18:08:30,12.72,23.18,0,0,0,0,-0.048,NAN,-95.8,-103.2,NAN,477.2,0,0.182,0,-95.4,0,-96.3,0 
2012-10-18 18:08:19 - Cliente 25: MO530,2012-10-18,18:09:00,12.72,23.18,0,0,0,0,-0.0720,NAN,-97.1,-103.4,NAN,477.2,0,0.494,0,-96.4,0,-97.9,0 
2012-10-18 18:08:49 - Cliente 25: MO530,2012-10-18,18:09:30,12.72,23.18,0,0,0,0,-0.0720,NAN,-95.2000,-103.2,NAN,477.2,0,0.497,0,-94.5,0,-96.3,0 
2012-10-18 18:09:18 - Cliente 25: MO530,2012-10-18,18:10:00,12.72,23.18,0,0,0,0,-0.0720,NAN,-96.5,-103.4,NAN,477.2,0,0.173,0,-95.9,0,-96.7000,0 
2012-10-18 18:09:49 - Cliente 25: MO530,2012-10-18,18:10:30,12.72,23.18,0,0,0,0,-0.0720,NAN,-96.2000,-103.3,NAN,477.3,0,0.357,0,-95.6,0,-96.8,0 
2012-10-18 18:10:19 - Cliente 25: MO530,2012-10-18,18:11:00,12.72,23.18,0,0,0,0,-0.0720,NAN,-96,-103.3,NAN,477.3,0,0.596,0,-95.2000,0,-96.9,0 
2012-10-18 18:10:48 - Cliente 25: MO530,2012-10-18,18:11:30,12.72,23.17,0,0,0,0,-0.096,NAN,-97.1,-103.4,NAN,477.2,0,0.408,0,-96.5,0,-97.7000,0 
2012-10-18 18:11:18 - Cliente 25: MO530,2012-10-18,18:12:00,12.72,23.16,0,0,0,0,-0.048,NAN,-97.7000,-103.6,NAN,477.1,0,0.68,0,-96.8,0,-99.1,0 
2012-10-18 18:11:48 - Cliente 25: MO530,2012-10-18,18:12:30,12.72,23.15,0,0,0,0,-0.0720,NAN,-101.2,-104,NAN,477.2,0,0.8710,0,-99.4,0,-102.2,0 
2012-10-18 18:12:19 - Cliente 25: MO530,2012-10-18,18:13:00,12.72,23.15,0,0,0,0,-0.0720,NAN,-100.5,-104,NAN,477.1,0,0.9710,0,-99.7000,0,-102.2,0 
2012-10-18 18:12:48 - Cliente 25: MO530,2012-10-18,18:13:30,12.72,23.15,0,0,0,0,-0.0720,NAN,-99.2000,-104,NAN,477.1,0,0.581,0,-98.3,0,-99.9,0 
2012-10-18 18:13:18 - Cliente 25: MO530,2012-10-18,18:14:00,12.72,23.15,0,0,0,0,-0.048,NAN,-100.6,-104.1,NAN,477.1,0,0.7140,0,-99.6,0,-101.5,0 
2012-10-18 18:13:48 - Cliente 25: MO530,2012-10-18,18:14:30,12.72,23.15,0,0,0,0,-0.0720,NAN,-98,-103.9,NAN,477.1,0,1.281,0,-95.7000,0,-100,0 
2012-10-18 18:14:18 - Cliente 25: MO530,2012-10-18,18:15:00,12.72,23.15,0,0,0,0,-0.0720,NAN,-97.3,-103.8,NAN,477.1,0,1.585,0,-95.3,0,-100,0 
2012-10-18 18:14:48 - Cliente 25: MO530,2012-10-18,18:15:30,12.72,23.15,0,0,0,0,-0.048,NAN,-99.8,-104,NAN,477,0,0.461,0,-99.2000,0,-100.5,0 
2012-10-18 18:15:18 - Cliente 25: MO530,2012-10-18,18:16:00,12.72,23.15,0,0,0,0,-0.048,NAN,-100.3,-104.1,NAN,477.1,0,0.479,0,-99.4,0,-101,0 
2012-10-18 18:15:49 - Cliente 25: MO530,2012-10-18,18:16:30,12.72,23.13,0,0,0,0,-0.048,NAN,-102.6,-104.5,NAN,477.1,0,1.65,0,-100.6,0,-105.1,0 
2012-10-18 18:16:19 - Cliente 25: MO530,2012-10-18,18:17:00,12.72,23.12,0,0,0,0,-0.0720,NAN,-103.9,-104.7,NAN,476.9,0,0.332,0,-103.1,0,-104.4,0 
2012-10-18 18:16:49 - Cliente 25: MO530,2012-10-18,18:17:30,12.73,23.12,0,0,0,0,-0.096,NAN,-101.7,-104.5,NAN,476.9,0,0.405,0,-101.3,0,-102.9,0 
2012-10-18 18:17:19 - Cliente 25: MO530,2012-10-18,18:18:00,12.72,23.12,0,0,0,0,-0.048,NAN,-102.4,-104.5,NAN,477,0,0.696,0,-101.5,0,-103.4,0 
2012-10-18 18:17:49 - Cliente 25: MO530,2012-10-18,18:18:30,12.72,23.12,0,0,0,0,-0.0720,NAN,-101.4,-104.4,NAN,477,0,0.8330,0,-100.1,0,-102.8,0 
2012-10-18 18:18:19 - Cliente 25: MO530,2012-10-18,18:19:00,12.72,23.12,0,0,0,0,-0.0720,NAN,-101.3,-104.3,NAN,477,0,0.942,0,-99.6,0,-102.4,0 
2012-10-18 18:18:50 - Cliente 25: MO530,2012-10-18,18:19:30,12.72,23.12,0,0,0,0,-0.0720,NAN,-98.9,-104,NAN,477.1,0,0.25,0,-98.6,0,-99.5,0 
2012-10-18 18:19:19 - Cliente 25: MO530,2012-10-18,18:20:00,12.72,23.12,0,0,0,0,-0.048,NAN,-100.9,-104.2,NAN,477.1,0,0.7790,0,-99.4,0,-102.4,0 
2012-10-18 18:19:49 - Cliente 25: MO530,2012-10-18,18:20:30,12.72,23.12,0,0,0,0,-0.048,NAN,-100.9,-104.2,NAN,476.9,0,0.9350,0,-99.9,0,-102.4,0 
2012-10-18 18:20:19 - Cliente 25: MO530,2012-10-18,18:21:00,12.72,23.12,0,0,0,0,-0.048,NAN,-102.2,-104.4,NAN,477,0,0.818,0,-100.1,0,-102.9,0 
2012-10-18 18:20:49 - Cliente 25: MO530,2012-10-18,18:21:30,12.72,23.12,0,0,0,0,-0.0720,NAN,-102.8,-104.6,NAN,477,0,0.281,0,-102.2,0,-103.2,0 
2012-10-18 18:21:19 - Cliente 25: MO530,2012-10-18,18:22:00,12.72,23.12,0,0,0,0,-0.0720,NAN,-103,-104.6,NAN,477,0,0.338,0,-102.4,0,-103.6,0 
2012-10-18 18:21:49 - Cliente 25: MO530,2012-10-18,18:22:30,12.73,23.11,0,0,0,0,-0.0720,NAN,-103.6,-104.7,NAN,477,0,0.31,0,-103.2,0,-104.2,0 
2012-10-18 18:22:19 - Cliente 25: MO530,2012-10-18,18:23:00,12.72,23.1,0,0,0,0,-0.096,NAN,-103.6,-104.7,NAN,477.1,0,0.434,0,-102.8,0,-104.3,0 
2012-10-18 18:22:49 - Cliente 25: MO530,2012-10-18,18:23:30,12.72,23.1,0,0,0,0,-0.0720,NAN,-105.2,-104.9,NAN,477,0,0.419,0,-104.4,0,-105.9,0 
2012-10-18 18:23:19 - Cliente 25: MO530,2012-10-18,18:24:00,12.72,23.1,0,0,0,0,-0.048,NAN,-102.5,-104.6,NAN,476.8,0,1.664,0,-100.3,0,-104.9,0 
2012-10-18 18:23:49 - Cliente 25: MO530,2012-10-18,18:24:30,12.72,23.1,0,0,0,0,-0.0720,NAN,-100.1,-104.2,NAN,477,0,1.964,0,-97,0,-102.2,0 
2012-10-18 18:24:19 - Cliente 25: MO530,2012-10-18,18:25:00,12.72,23.09,0,0,0,0,-0.0720,NAN,-97.8,-103.9,NAN,477.1,0,1.049,0,-96.5,0,-99.6,0 
2012-10-18 18:24:49 - Cliente 25: MO530,2012-10-18,18:25:30,12.72,23.08,0,0,0,0,-0.0720,NAN,-99.1,-103.9,NAN,477.1,0,1.085,0,-97.3,0,-100.2,0 
2012-10-18 18:25:19 - Cliente 25: MO530,2012-10-18,18:26:00,12.72,23.07,0,0,0,0,-0.0720,NAN,-98.6,-103.9,NAN,477.2,0,1.03,0,-97.3,0,-100.8,0 
2012-10-18 18:25:49 - Cliente 25: MO530,2012-10-18,18:26:30,12.72,23.07,0,0,0,0,-0.0720,NAN,-99.1,-103.9,NAN,477.2,0,0.619,0,-98.4,0,-100.7,0 
2012-10-18 18:26:19 - Cliente 25: MO530,2012-10-18,18:27:00,12.72,23.07,0,0,0,0,-0.048,NAN,-98,-103.8,NAN,477.1,0,1.027,0,-96.3,0,-99.2000,0 
2012-10-18 18:26:49 - Cliente 25: MO530,2012-10-18,18:27:30,12.72,23.07,0,0,0,0,-0.0720,NAN,-96.6,-103.7,NAN,477.2,0,0.758,0,-95.6,0,-97.9,0 
2012-10-18 18:27:19 - Cliente 25: MO530,2012-10-18,18:28:00,12.72,23.07,0,0,0,0,-0.0720,NAN,-95.9,-103.4,NAN,477.2,0,1.233,0,-94.2000,0,-97.7000,0 
2012-10-18 18:27:40 - Cliente 25: MO530,2012-10-18,18:28:30,12.72,23.07,0,0,0,0,-0.0720,NAN,-94.9,-103.4,NAN,477.1,0,0.578,0,-94,0,-95.6,0 
2012-10-18 18:28:19 - Cliente 25: MO530,2012-10-18,18:29:00,12.72,23.07,0,0,0,0,-0.048,NAN,-95.5,-103.4,NAN,477.2,0,0.396,0,-94.9,0,-96.2000,0 
2012-10-18 18:28:49 - Cliente 25: MO530,2012-10-18,18:29:30,12.72,23.07,0,0,0,0,-0.048,NAN,-95.3,-103.4,NAN,477.2,0,1.203,0,-93.9,0,-96.8,0 
2012-10-18 18:29:19 - Cliente 25: MO530,2012-10-18,18:30:00,12.72,23.07,0,0,0,0,-0.0720,NAN,-96.8,-103.5,NAN,477.2,0,0.327,0,-96.2000,0,-97.3,0 
2012-10-18 18:29:49 - Cliente 25: MO530,2012-10-18,18:30:30,12.72,23.07,0,0,0,0,-0.048,NAN,-95.1,-103.4,NAN,477.2,0,0.8610,0,-93.8,0,-96.4,0 
2012-10-18 18:30:19 - Cliente 25: MO530,2012-10-18,18:31:00,12.72,23.06,0,0,0,0,-0.0720,NAN,-93.2000,-103.1,NAN,477.2,0,0.38,0,-92.7000,0,-93.7000,0 
2012-10-18 18:30:48 - Cliente 25: MO530,2012-10-18,18:31:30,12.72,23.05,0,0,0,0,-0.0720,NAN,-97.7000,-103.5,NAN,477.2,0,1.399,0,-94.1,0,-98.8,0 
2012-10-18 18:31:18 - Cliente 25: MO530,2012-10-18,18:32:00,12.72,23.04,0,0,0,0,-0.0720,NAN,-96.2000,-103.5,NAN,477.3,0,0.997,0,-94.6,0,-97.8,0 
2012-10-18 18:31:48 - Cliente 25: MO530,2012-10-18,18:32:30,12.72,23.04,0,0,0,0,-0.0720,NAN,-94.2000,-103.3,NAN,477.3,0,0.09,0,-94.1,0,-94.5,0 
2012-10-18 18:32:18 - Cliente 25: MO530,2012-10-18,18:33:00,12.72,23.04,0,0,0,0,-0.0720,NAN,-94.3,-103.2,NAN,477.2,0,0.371,0,-93.8,0,-94.9,0 
2012-10-18 18:32:48 - Cliente 25: MO530,2012-10-18,18:33:30,12.72,23.04,0,0,0,0,-0.0720,NAN,-95,-103.4,NAN,477.1,0,0.923,0,-94.1,0,-97,0 
2012-10-18 18:33:19 - Cliente 25: MO530,2012-10-18,18:34:00,12.72,23.04,0,0,0,0,-0.0720,NAN,-97.4,-103.6,NAN,477.1,0,1.065,0,-96.5,0,-99.3,0 
2012-10-18 18:33:48 - Cliente 25: MO530,2012-10-18,18:34:30,12.72,23.04,0,0,0,0,-0.0720,NAN,-98.8,-103.8,NAN,477.2,0,1.22,0,-95.9,0,-100.1,0 
2012-10-18 18:34:18 - Cliente 25: MO530,2012-10-18,18:35:00,12.72,23.04,0,0,0,0,-0.024,NAN,-95.4,-103.6,NAN,477.2,0,0.385,0,-94.9,0,-96,0 
2012-10-18 18:34:48 - Cliente 25: MO530,2012-10-18,18:35:30,12.72,23.04,0,0,0,0,-0.0720,NAN,-96.2000,-103.6,NAN,477.2,0,0.579,0,-94.9,0,-97,0 
2012-10-18 18:35:18 - Cliente 25: MO530,2012-10-18,18:36:00,12.72,23.04,0,0,0,0,-0.096,NAN,-98.2000,-103.8,NAN,477.3,0,1.025,0,-97,0,-99.9,0 
2012-10-18 18:35:48 - Cliente 25: MO530,2012-10-18,18:36:30,12.72,23.04,0,0,0,0,-0.0720,NAN,-97.5,-103.8,NAN,477.2,0,0.9490,0,-96.6,0,-99.7000,0 
2012-10-18 18:36:18 - Cliente 25: MO530,2012-10-18,18:37:00,12.72,23.04,0,0,0,0,-0.048,NAN,-99,-104,NAN,477.1,0,1.099,0,-96.9,0,-100.9,0 
2012-10-18 18:36:48 - Cliente 25: MO530,2012-10-18,18:37:30,12.72,23.04,0,0,0,0,-0.0720,NAN,-101.2,-104.2,NAN,477.1,0,0.449,0,-100.1,0,-101.9,0 
2012-10-18 18:37:19 - Cliente 25: MO530,2012-10-18,18:38:00,12.72,23.02,0,0,0,0,-0.0720,NAN,-100.3,-104.3,NAN,476.9,0,0.543,0,-99.7000,0,-101.3,0 
2012-10-18 18:37:48 - Cliente 25: MO530,2012-10-18,18:38:30,12.72,23.02,0,0,0,0,-0.0720,NAN,-99.4,-104.1,NAN,476.9,0,0.698,0,-98.4,0,-100.4,0 
2012-10-18 18:38:19 - Cliente 25: MO530,2012-10-18,18:39:00,12.72,23.01,0,0,0,0,-0.048,NAN,-98.9,-104.1,NAN,477,0,0.469,0,-98.3,0,-99.7000,0 
2012-10-18 18:38:49 - Cliente 25: MO530,2012-10-18,18:39:30,12.72,23.01,0,0,0,0,-0.0720,NAN,-98.9,-104.1,NAN,477,0,0.127,0,-98.7000,0,-99.2000,0 
2012-10-18 18:39:19 - Cliente 25: MO530,2012-10-18,18:40:00,12.72,23.01,0,0,0,0,-0.0720,NAN,-99.8,-104.2,NAN,477,0,0.336,0,-99.3,0,-100.3,0 
2012-10-18 18:39:49 - Cliente 25: MO530,2012-10-18,18:40:30,12.72,23.01,0,0,0,0,-0.0720,NAN,-99.7000,-104.3,NAN,476.9,0,0.204,0,-99.3,0,-99.9,0 
2012-10-18 18:40:19 - Cliente 25: MO530,2012-10-18,18:41:00,12.72,23.01,0,0,0,0,-0.0720,NAN,-99.6,-104.4,NAN,477,0,1.208,0,-98.3,0,-102.2,0 
2012-10-18 18:40:49 - Cliente 25: MO530,2012-10-18,18:41:30,12.72,23.01,0,0,0,0,-0.048,NAN,-102.8,-104.7,NAN,476.9,0,0.335,0,-102.2,0,-103.3,0 
2012-10-18 18:41:19 - Cliente 25: MO530,2012-10-18,18:42:00,12.72,23.01,0,0,0,0,-0.0720,NAN,-102.5,-104.8,NAN,476.9,0,0.7550,0,-101.5,0,-103.6,0 
2012-10-18 18:41:49 - Cliente 25: MO530,2012-10-18,18:42:30,12.72,23.01,0,0,0,0,-0.048,NAN,-102.4,-104.7,NAN,476.9,0,0.717,0,-100.6,0,-103.1,0 
